platform,category,name,brand,seller,seller_rating,link,base_price,current_price,checked_at
MediaMarkt,akıllı saat,HUAWEI Watch Fit 5 Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-akilli-saat-siyah-1254274.html,7999.0,7999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 4 Akıllı Saat Beyaz,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-4-akilli-saat-beyaz-1246744.html,4999.0,5999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 4 Akıllı Saat Mor,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-4-akilli-saat-mor-1246745.html,4999.0,5999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 5 Akıllı Saat Beyaz,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-akilli-saat-beyaz-1254273.html,7999.0,7999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 4 Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-4-akilli-saat-siyah-1246746.html,4999.0,5999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 5 Akıllı Saat Mor,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-akilli-saat-mor-1254272.html,7999.0,7999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 41 mm Akıllı Saat Altın,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-41-mm-akilli-saat-altin-1249591.html,10399.0,10999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT 5 46 mm Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt-5-46-mm-akilli-saat-siyah-1240185.html,7149.0,7999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,APPLE MEU04TU/A Watch Series 11 GPS 42mm Rose Altın Alüminyum Kasa ve Light Blush Spor Kordon - S/M,APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-meu04tua-watch-11-42-rg-al-lb-sb-sm-gps-tur-1249337.html,19999.0,21999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 4 Pro Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-4-pro-mavi-akilli-saat-siyah-1246743.html,8999.0,8999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TTEC Tempus 47mm Dikdörtgen Kasa 2S09W Akıllı Saat Atlantik Mavi,TTEC,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_ttec-tempus-47mm-dikdortgen-kasa-2s09w-akilli-saat-atlantik-mavi-1248784.html,2299.0,2299.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT5 Pro 46 mm Akıllı Saat Titanyum,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt5-pro-46-mm-akilli-saat-titanyum-1240154.html,13999.0,13999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 2 Active Edition Akıllı Saat Pembe,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-2-active-edition-33-mm-akilli-saat-pembe-95166633.html,2834.7,2834.7,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 3 Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-3-akilli-saat-siyah-175620439.html,4555.0,100.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT 5 41 mm Akıllı Saat Gold,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt-5-41-mm-akilli-saat-gold-1240150.html,7499.0,10349.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HAYLOU RS5-LS19 Akıllı Saat Silver,HAYLOU,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_haylou-rs5-ls19-akilli-saat-silver-1237788.html,1499.0,1499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TTEC Tempus 47mm Dikdörtgen Kasa 2S09W Akıllı Saat Altın,TTEC,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_ttec-tempus-47mm-dikdortgen-kasa-2s09w-akilli-saat-altin-1248785.html,2299.0,2299.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,XIAOMI Redmi Watch 4 Akıllı Saat Obsidian Siyah,XIAOMI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_xiaomi-redmi-watch-4-akilli-saat-obsidian-siyah-136900267.html,3799.0,3499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HONOR Watch 2 Epic Akıllı Saat Siyah ve Beyaz Kayış,HONOR,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_honor-watch-2-epic-akilli-saat-siyahbeyaz-1253951.html,3999.0,3999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 41 mm Akıllı Saat Beyaz,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-41-mm-akilli-saat-beyaz-1249590.html,7999.0,8999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT 5 Pro 46 mm Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt-5-pro-46-mm-akilli-saat-siyah-1240155.html,10149.0,12499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TTEC Tempus 47mm Dikdörtgen Kasa 2S09W Akıllı Saat Atlantik Gümüş,TTEC,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_ttec-tempus-47mm-dikdortgen-kasa-2s09w-akilli-saat-atlantik-gumus-1248783.html,2299.0,2299.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HAYLOU RS5-LS19 Akıllı Saat Siyah,HAYLOU,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_haylou-rs5-ls19-akilli-saat-siyah-1237789.html,1499.0,1499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,CELLULARLINE Ion Pro Konuşma Özellikli Yuvarlak IP67 Akıllı Saat,CELLULARLINE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_cellularline-ion-pro-konusma-ozellikli-yuvarlak-ip67-akilli-saat-1244561.html,2999.0,2999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,XIAOMI Watch 5 Akıllı Saat Siyah,XIAOMI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_xiaomi-watch-5-akilli-saat-siyah-172106411.html,17998.0,17998.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,REEDER Reefıt SE Akıllı Saat Siyah,REEDER,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_reeder-reefit-se-akilli-saat-siyah-173911872.html,1799.0,1799.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 41 mm Akıllı Saat Mor,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-41-mm-akilli-saat-mor-1249589.html,7999.0,8999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TECNO Watch Pro 3 Akıllı Saat Siyah,TECNO,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_tecno-watch-pro-3-akilli-saat-siyah-175353852.html,2999.0,2999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 Pro 46 mm Akıllı Saat Titanyum,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-pro-46-mm-akilli-saat-titanyum-1249594.html,17999.0,17999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 Pro 46 mm Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-pro-46-mm-akilli-saat-siyah-1249592.html,14999.0,14999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 2 Active Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-2-active-33-mm-akilli-saat-siyah-94443714.html,2834.7,2834.7,2026-05-15 18:46:58
MediaMarkt,akıllı saat,APPLE MEUX4TU/A Watch Series 11 GPS 46mm Jet Siyah Alüminyum Kasa ve Siyah Spor Kordon - M/L,APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-meux4tua-watch-11-46-jb-al-bk-sb-ml-gps-tur-1249342.html,20999.0,20999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI GT Runner 2 Akıllı Saat Siyah,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-gt-runner-2-akilli-saat-siyah-1253335.html,17999.0,17999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,APPLE MEHG4TU/A Watch SE 3 GPS 44mm Yıldız Işığı Alüminyum Kasa ve Yıldız Işığı Spor Kordon - S/M,APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-mehg4tua-apple-watch-se-3-44-s-al-s-sb-sm-gps-tur-1249464.html,14799.0,14799.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HONOR Watch x5i Akıllı Saat Siyah,HONOR,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_honor-watch-x5i-akilli-saat-siyah-1253950.html,2699.0,2699.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TTEC 2SW08MT Tempus Pro S 36mm Amoled Ekranlı Yuvarlak Metal Kasa Akıllı Saat Metal Gri,TTEC,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_ttec-2sw08mt-tempus-pro-s-36mm-amoled-ekranli-yuvarlak-metal-kasa-akilli-saat-metal-gri-1245234.html,5499.0,5499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HAVIT M9036 Sesli Görüşmeli Akıllı Saat Pembe,HAVIT,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_havit-m9036-sesli-gorusmeli-akilli-saat-pembe-1235886.html,1199.0,1199.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,CELLY Trainerbeat Akıllı Saat Siyah Mor,CELLY,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_celly-trainerbeat-akilli-saat-siyah-mor-1242580.html,699.0,699.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,SAMSUNG Galaxy Watch 8 40mm Akıllı Saat Gümüş,SAMSUNG,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_samsung-galaxy-watch-8-40mm-akilli-saat-gumus-1248085.html,12499.0,12499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Fit 4 Pro Akıllı Saat Yeşil,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-fit-4-pro-akilli-saat-yesil-1246741.html,7499.0,8999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT 5 46 mm Akıllı Saat Mavi,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt-5-46-mm-akilli-saat-mavi-1240156.html,7149.0,7999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,SAMSUNG Galaxy Watch 8 40mm Akıllı Saat Koyu Gri,SAMSUNG,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_samsung-galaxy-watch-8-40mm-akilli-saat-koyu-gri-1248086.html,12499.0,12499.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,TCL MT42X Movetime Akıllı Çocuk Saati Mavi,TCL,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_tcl-mt42x-movetime-akilli-cocuk-saati-mavi-1217507.html,8999.0,8999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch Ultimate 2 Akıllı Saat Mavi,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-ultimate-2-akilli-saat-mavi-1252186.html,39999.0,39999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,HUAWEI Watch GT6 Pro 46 mm Akıllı Saat Kahverengi,HUAWEI,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_huawei-watch-gt6-pro-46-mm-akilli-saat-kahverengi-1249593.html,14999.0,14999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,APPLE MEV44TU/A Watch Series 11 GPS 46mm Space Grey Alüminyum Kasa ve Siyah Spor Kordon - M/L,APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-mev44tua-watch-11-46-sg-al-bk-sb-ml-gps-tur-1249344.html,20999.0,20999.0,2026-05-15 18:46:58
MediaMarkt,akıllı saat,APPLE MEU44TU/A Watch Series 11 GPS 42mm Rose Altın Alüminyum Kasa ve Light Blush Spor Kordon - M/L,APPLE,MediaMarkt,,https://www.mediamarkt.com.tr/tr/product/_apple-meu44tua-watch-11-42-rg-al-lb-sb-ml-gps-tur-1249338.html,19999.0,21999.0,2026-05-15 18:46:58
Trendyol,laptop,"Ideapad Slim 3 AMD Ryzen 5-7520U 8GB 512GB SSD 15.6"" FHD Dizüstü Bilgisayar 82XQ00RWTX",LENOVO,Trendyol,9.2,https://www.trendyol.com/lenovo/ideapad-slim-3-amd-ryzen-5-7520u-8gb-512gb-ssd-15-6-fhd-dizustu-bilgisayar-82xq00rwtx-p-1123535609?boutiqueId=689770&merchantId=968,19499,20474.0,2026-05-18 23:40:02
Trendyol,laptop,"LOQE AMD Ryzen 7-7735HS 16GB 512GB SSD 15.6"" FHD 144Hz RTX4050 6GB FreeDOS Gaming Laptop 83S0002YTR",LENOVO,Trendyol,9.2,https://www.trendyol.com/lenovo/loqe-amd-ryzen-7-7735hs-16gb-512gb-ssd-15-6-fhd-144hz-rtx4050-6gb-freedos-gaming-laptop-83s0002ytr-p-1118067142?boutiqueId=689770&merchantId=968,37999,40517.1,2026-05-18 23:40:02
Trendyol,laptop,"13"" MacBook Neo Indigo 512GB",Apple,Trendyol,9.2,https://www.trendyol.com/apple/13-macbook-neo-indigo-512gb-p-1113964180?boutiqueId=690320&merchantId=968,38299,38299.0,2026-05-18 23:40:02
Trendyol,laptop,"LOQ E AMD Ryzen 5-7535HS 16GB 512GB SSD 15.6"" FHD 144 Hz RTX 3050 6GB GDDR6 Gaming Laptop 83S0002VTR",LENOVO,Trendyol,9.2,https://www.trendyol.com/lenovo/loq-e-amd-ryzen-5-7535hs-16gb-512gb-ssd-15-6-fhd-144-hz-rtx-3050-6gb-gddr6-gaming-laptop-83s0002vtr-p-1123120617?boutiqueId=689770&merchantId=968,34999,37994.31,2026-05-18 23:40:02
Trendyol,laptop,"Victus AMD Ryzen 5-8645HS 16GB 512GB RTX3050 6GB Freedos 15.6"" FHD IPS 144Hz Gaming Laptop B9KM2EA",HP,Trendyol,9.2,https://www.trendyol.com/hp/victus-amd-ryzen-5-8645hs-16gb-512gb-rtx3050-6gb-freedos-15-6-fhd-ips-144hz-gaming-laptop-b9km2ea-p-929697232?boutiqueId=689770&merchantId=968,34999,36999.0,2026-05-18 23:40:02
Trendyol,laptop,"Aspire Lite Intel Celeron-N4500 8GB 256GB SSD 15.6"" FHD DOS (İşletim Sistemsiz) Laptop NX.J9SEY.001",ACER,Trendyol,9.2,https://www.trendyol.com/acer/aspire-lite-intel-celeron-n4500-8gb-256gb-ssd-15-6-fhd-dos-isletim-sistemsiz-laptop-nx-j9sey-001-p-1033173108?boutiqueId=689770&merchantId=968,11999,12499.0,2026-05-18 23:40:02
Trendyol,laptop,"13"" MacBook Neo Indigo 256GB",Apple,Trendyol,9.2,https://www.trendyol.com/apple/13-macbook-neo-indigo-256gb-p-1113964092?boutiqueId=690320&merchantId=968,34199,34199.0,2026-05-18 23:40:02
Trendyol,laptop,"Ideapad Slim 3/Intel N100 İşlemci/8 GB RAM/128 GB SSD/15.6"" FHD/W11/Laptop Gri 82XB00HMTX",LENOVO,MediaMarkt,9.1,https://www.trendyol.com/lenovo/ideapad-slim-3-intel-n100-islemci-8-gb-ram-128-gb-ssd-15-6-fhd-w11-laptop-gri-82xb00hmtx-p-1105373343?boutiqueId=61&merchantId=275331,13000,15099.0,2026-05-18 23:40:02
Trendyol,laptop,"Tulpar T6 V3.3.4 Intel Core i7 13700HX 16GB RAM 1TB SSD RTX 5060 FreeDOS 16"" FHD+ 165 Hz",MONSTER,Trendyol,9.2,https://www.trendyol.com/monster/tulpar-t6-v3-3-4-intel-core-i7-13700hx-16gb-ram-1tb-ssd-rtx-5060-freedos-16-fhd-165-hz-p-937114208?boutiqueId=689770&merchantId=968,54999,59999.0,2026-05-18 23:40:02
Trendyol,laptop,"13"" MacBook Neo Gümüş 256GB",Apple,Trendyol,9.2,https://www.trendyol.com/apple/13-macbook-neo-gumus-256gb-p-1113964090?boutiqueId=690320&merchantId=968,33999,33999.0,2026-05-18 23:40:02
Trendyol,laptop,Cyborg 17 B13WFKG-092XTR i7-13620H 32GB 1TB SSD 8GB RTX5060 17.3 FHD 144Hz FreeDOS,MSI,Nethouse,9.5,https://www.trendyol.com/msi/cyborg-17-b13wfkg-092xtr-i7-13620h-32gb-1tb-ssd-8gb-rtx5060-17-3-fhd-144hz-freedos-p-1019916739?boutiqueId=61&merchantId=104683,68399,68599.0,2026-05-18 23:40:02
Trendyol,laptop,"Nirvana Intel Celeron N4020 4GB RAM 120GB SSD Windows 11 Home 15.6"" Hd Laptop C370.4020-4C00B",CASPER,Casper Excalibur,9.8,https://www.trendyol.com/casper/nirvana-intel-celeron-n4020-4gb-ram-120gb-ssd-windows-11-home-15-6-hd-laptop-c370-4020-4c00b-p-358003688?boutiqueId=61&merchantId=114258,14799,14799.0,2026-05-18 23:40:02
Trendyol,laptop,"13"" MacBook Neo Puslu Sarı 256GB",Apple,Trendyol,9.2,https://www.trendyol.com/apple/13-macbook-neo-puslu-sari-256gb-p-1113964091?boutiqueId=690320&merchantId=968,34199,34199.0,2026-05-18 23:40:02
Trendyol,laptop,"Nirvana X600 Ryzen5-7430U 16GB 1TB SSD 15.6"" Freedos Laptop X600.7430-BF00X-G-F",CASPER,Trendyol,9.2,https://www.trendyol.com/casper/nirvana-x600-ryzen5-7430u-16gb-1tb-ssd-15-6-freedos-laptop-x600-7430-bf00x-g-f-p-893543896?boutiqueId=689770&merchantId=968,24999,25499.0,2026-05-18 23:40:02
Trendyol,laptop,"OMEN Slim Gaming 16-AN0025NT Intel Core Ultra 7-255H 24GB 1TB SSD RTX5070 240Hz DOS 16"" CJ8V8EA",HP,Trendyol,9.2,https://www.trendyol.com/hp/omen-slim-gaming-16-an0025nt-intel-core-ultra-7-255h-24gb-1tb-ssd-rtx5070-240hz-dos-16-cj8v8ea-p-1070806123?boutiqueId=689770&merchantId=968,67999,67999.0,2026-05-18 23:40:02
Trendyol,laptop,"OMEN 16-AM0047NT CD8M5EA Ultra 7 255H 24GB 1TB SSD 8GB GeForce RTX5070 16""2K 144Hz FreeDOS Siyah",HP,Hp Store Türkiye,9.4,https://www.trendyol.com/hp/omen-16-am0047nt-cd8m5ea-ultra-7-255h-24gb-1tb-ssd-8gb-geforce-rtx5070-16-2k-144hz-freedos-siyah-p-1039315682?boutiqueId=61&merchantId=467452,71427.55,74999.0,2026-05-18 23:40:02
Trendyol,laptop,"IdeaPad Slim 3 Intel Celeron N100 4GB 128GB Intel UHD Graphics 15.6"" FHD W11 Notebook 82XB009GTX",LENOVO,Gti Bilişim,9.7,https://www.trendyol.com/lenovo/ideapad-slim-3-intel-celeron-n100-4gb-128gb-intel-uhd-graphics-15-6-fhd-w11-notebook-82xb009gtx-p-941342405?boutiqueId=61&merchantId=106934,13326.83,13499.0,2026-05-18 23:40:02
Trendyol,laptop,"Slayer R9T-5070 C7 AMD Ryzen 9 8945HX 16GB RAM 1TB SSD RTX5070 16"" 300Hz QHD+ FreeDOS Gam",Game Garaj,Garaj Online Elektronik,9.4,https://www.trendyol.com/game-garaj/slayer-r9t-5070-c7-amd-ryzen-9-8945hx-16gb-ram-1tb-ssd-rtx5070-16-300hz-qhd-freedos-gam-p-1043358355?boutiqueId=61&merchantId=124551,76144.03,78499.0,2026-05-18 23:40:02
Trendyol,laptop,"Matebook 14/ Intel Core Ultra 5 125H İşlemci/ 16 GB Ram/ 512 GB SSD/ 14.2""/ Freedos Laptop",Huawei,MediaMarkt,9.1,https://www.trendyol.com/huawei/matebook-14-intel-core-ultra-5-125h-islemci-16-gb-ram-512-gb-ssd-14-2-freedos-laptop-p-1106707635?boutiqueId=61&merchantId=275331,36656.30,48000.0,2026-05-18 23:40:02
Trendyol,laptop,"Slayer X7T-5060 C2 Intel Core i7 14650HX 32GB RAM 1TB SSD RTX5060 16"" QHD+ 180Hz IPS FreeDOS",Game Garaj,Garaj Online Elektronik,9.4,https://www.trendyol.com/game-garaj/slayer-x7t-5060-c2-intel-core-i7-14650hx-32gb-ram-1tb-ssd-rtx5060-16-qhd-180hz-ips-freedos-p-967147319?boutiqueId=61&merchantId=124551,69896.94,73499.0,2026-05-18 23:40:02
Trendyol,laptop,Vivobook 15 13.Nesil Core i3 1315U-8Gb-512Gb Ssd-15.6inc-W11,ASUS,VATAN BİLGİSAYAR,9.1,https://www.trendyol.com/asus/vivobook-15-13-nesil-core-i3-1315u-8gb-512gb-ssd-15-6inc-w11-p-1139165667?boutiqueId=61&merchantId=624588,18776,21999.0,2026-05-18 23:40:02
Trendyol,laptop,"Slayer X7T-5070 C7 Intel Core i7 14650HX 16GB RAM 1TB SSD RTX5070 16"" QHD+ 180Hz IPS FreeDOS",Game Garaj,Garaj Online Elektronik,9.4,https://www.trendyol.com/game-garaj/slayer-x7t-5070-c7-intel-core-i7-14650hx-16gb-ram-1tb-ssd-rtx5070-16-qhd-180hz-ips-freedos-p-1043351632?boutiqueId=61&merchantId=124551,69386.74,73499.0,2026-05-18 23:40:02
Trendyol,laptop,Ideapad Slim 3 Intel N100 4gb Ram 128GB Ssd 15.6\,LENOVO,Gti Bilişim,9.7,https://www.trendyol.com/lenovo/ideapad-slim-3-intel-n100-4gb-ram-128gb-ssd-15-6-p-1057359906?boutiqueId=61&merchantId=106934,13579.03,13499.0,2026-05-18 23:40:02
Trendyol,laptop,Cyborg 15 B13WEKG-613XTR i7-13620H 16GB 1TB SSD 8GB RTX5050 15.6 FHD 144Hz FreeDOS,MSI,HMD BİLGİSAYAR,9.1,https://www.trendyol.com/msi/cyborg-15-b13wekg-613xtr-i7-13620h-16gb-1tb-ssd-8gb-rtx5050-15-6-fhd-144hz-freedos-p-1019916907?boutiqueId=61&merchantId=887980,55887.51,53690.0,2026-05-18 23:40:02
Trendyol,laptop,"Ideapad Amd Ryzen 5 7520U 16gb 512gb Ssd 15.6"" W11 Taşınabilir Bilgisayar",LENOVO,ONLİNE BİLİŞİM,9,https://www.trendyol.com/lenovo/ideapad-amd-ryzen-5-7520u-16gb-512gb-ssd-15-6-w11-tasinabilir-bilgisayar-p-817478034?boutiqueId=61&merchantId=334898,23999,26429.0,2026-05-18 23:40:02
Trendyol,laptop,"Vivobook 15 X1504VA-BQ5425W/Intel Core i3-1315U/8 GB RAM/512 GB SSD/15.6""/W11 Laptop",ASUS,MediaMarkt,9.1,https://www.trendyol.com/asus/vivobook-15-x1504va-bq5425w-intel-core-i3-1315u-8-gb-ram-512-gb-ssd-15-6-w11-laptop-p-1133084530?boutiqueId=61&merchantId=275331,18500,20999.0,2026-05-18 23:40:02
Trendyol,laptop,"16-AP0026NT OMEN Gaming AMD Ryzen AI 7-350 16GB 1TB SSD RTX5060 115W 16"" 2K WUXGA DOS 144Hz C12CWEA",HP,Trendyol,9.2,https://www.trendyol.com/hp/16-ap0026nt-omen-gaming-amd-ryzen-ai-7-350-16gb-1tb-ssd-rtx5060-115w-16-2k-wuxga-dos-144hz-c12cwea-p-1063399591?boutiqueId=689770&merchantId=968,54999,56999.0,2026-05-18 23:40:02
Trendyol,laptop,"Nirvana X650 i5-13420H 16GB DDR5 500GB SSD Freedos 15.6"" Laptop X650.1342-BV00X-G-F",CASPER,Casper Excalibur,9.8,https://www.trendyol.com/casper/nirvana-x650-i5-13420h-16gb-ddr5-500gb-ssd-freedos-15-6-laptop-x650-1342-bv00x-g-f-p-941980777?boutiqueId=61&merchantId=114258,25801.08,27999.0,2026-05-18 23:40:02
Trendyol,laptop,"Ideapad Slim 3 15IRH10 83K10062TR Intel Core I5-13420H 8gb Ddr5 256GB SSD Wuxga 15.3"" IPS 300Nits Fr",LENOVO,Techburada,9.4,https://www.trendyol.com/lenovo/ideapad-slim-3-15irh10-83k10062tr-intel-core-i5-13420h-8gb-ddr5-256gb-ssd-wuxga-15-3-ips-300nits-fr-p-906250891?boutiqueId=61&merchantId=106198,21937.75,23499.0,2026-05-18 23:40:02
Trendyol,laptop,"V15 G4 Abp Amd Ryzen 7 7730u 16 Gb 512 Gb Ssd 15,6'' Fhd Freedos 82yy0012tr 165",LENOVO,Demiray Bilisim,,https://www.trendyol.com/lenovo/v15-g4-abp-amd-ryzen-7-7730u-16-gb-512-gb-ssd-15-6-fhd-freedos-82yy0012tr-165-p-890673969?boutiqueId=61&merchantId=221481,33499,19888.98,2026-05-18 23:40:02
Trendyol,laptop,"Nitro V 17 AI AMD Ryzen 7-260 16GB 1TB RTX5070 17.3"" QHD 165Hz Freedos Gaming Laptop NH.QZKEY.001",ACER,Trendyol,9.2,https://www.trendyol.com/acer/nitro-v-17-ai-amd-ryzen-7-260-16gb-1tb-rtx5070-17-3-qhd-165hz-freedos-gaming-laptop-nh-qzkey-001-p-1037342319?boutiqueId=689770&merchantId=968,58451.90,59999.0,2026-05-18 23:40:02
Trendyol,laptop,"Matebook D16 Intel Core i5 12450H 8GB 512GB SSD Freedos 16"" IPS Taşınabilir Bilgisayar",Huawei,Gti Bilişim,9.7,https://www.trendyol.com/huawei/matebook-d16-intel-core-i5-12450h-8gb-512gb-ssd-freedos-16-ips-tasinabilir-bilgisayar-p-848708418?boutiqueId=61&merchantId=106934,24055.03,23999.0,2026-05-18 23:40:02
Trendyol,laptop,"Slayer X7T-5060 C8 Intel Core i7 14650HX 16GB RAM 500GB SSD RTX5060 16"" QHD+ 180Hz IPS FreeDOS",Game Garaj,Garaj Online Elektronik,9.4,https://www.trendyol.com/game-garaj/slayer-x7t-5060-c8-intel-core-i7-14650hx-16gb-ram-500gb-ssd-rtx5060-16-qhd-180hz-ips-freedos-p-1061036508?boutiqueId=61&merchantId=124551,60139.03,61999.0,2026-05-18 23:40:02
Trendyol,laptop,"Nitro Lite NL16-71 Intel Core i5-13420H 16G 512GB SSD RTX4050 16"" WUXGA 165Hz Freedos NH.DAEEY.001",ACER,Trendyol,9.2,https://www.trendyol.com/acer/nitro-lite-nl16-71-intel-core-i5-13420h-16g-512gb-ssd-rtx4050-16-wuxga-165hz-freedos-nh-daeey-001-p-992227492?boutiqueId=689770&merchantId=968,34999,35499.0,2026-05-18 23:40:02
